	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-55-8619-01A	0.0410630976721852	0.0326692497722609	0.0693860427338739	0.125265904300805	0	0.132733014749748	0	0.0296746418970721	0.042020453283289	0	0	0.020592639936848	0.00477159128390687	0.117588363544683	0.0403517164708813	0.209705060999378	0.0414861993222394	0.00142193102524811	0.0544877273693289	0	0	0.0367823656382523	0	0.345946213420579	0.939051181140869
TCGA-55-8620-01A	0.0164433896593874	0	0.216900633033417	0.0777495085778303	0	0.0319848515950266	0.0181464970933235	0.0151388087285422	0.0115367439545259	0.0366775359183985	0	0.0576863678673423	0	0.213548569044316	0.112722371322433	0.111852509929802	0.00863822304205534	0	0.0709739902336014	0	0	0	0	0.439494040965086	0.897701413651488
TCGA-55-8621-01A	0.0163098642376658	0	0.0839945183778127	0.0663547872631478	0	0.163084500895353	0	0	0.0209729640034433	0	0	0.0426053729350925	0.0197918061278447	0.143217148798746	0.0956323129930386	0.153445313983922	0.0605656666452855	0	0.121381778261994	0	0	0.0126439654766534	0	0.325443310889879	0.948441566093399
TCGA-55-A48X-01A	0.0421304892368131	0.173865262387763	0.0806240438844056	0.0744779910334043	0	0.203800040438439	0	0	0.0761827663745314	0	0	0.0263676790423513	0	0.103559100592579	0.0428633053242894	0.0961213442315709	0.0209080490324894	0	0.0575374174540999	0	0	0.00156251096726304	0	0.380093254521121	0.92461523824595
TCGA-55-A48Y-01A	0.0247626931173087	0	0.16430974752287	0.0540766827000002	0	0.0866840857935437	0	0.00750743002458237	0.0634715277582267	0.0157466893125152	0	0.0234831309360709	0	0.373759545968514	0.0500977859475876	0.0820367090464501	0	0.0078841266071507	0.0312512455162451	0	0	0.0149285997489349	0	0.351386529438239	0.944680219464418
TCGA-55-A48Z-01A	0.00256720392815017	0	0.167801249861505	0	0	0.0936810162040363	0	0.0265593201703147	0.0577123421537193	0.00540661936486175	0	0.0426892885407932	0	0.373446043205912	0.0633649205147122	0.13011773614669	0.00568592217379727	0	0.0309683377355083	0	0	0	0	0.52706262374852	0.850307647392831
TCGA-55-A490-01A	0	0.00153248542846129	0.106260912395023	0.0729123050662055	0	0.12077671166978	0	0	0.134032551729905	0	0	0	0.0371979530076956	0.203755758619167	0.0318276205973962	0.190818804580151	0.0925739722495027	0.00102765196057338	0.00595884136079668	0	0	0.00132443133534406	0	0.318744041807071	0.954377521525244
TCGA-55-A491-01A	0.0329000665208793	0	0.140468894570538	0.0346891518254338	0	0.0827096526928222	0	0.013548769216323	0.0623158985291918	0	0	0.0675098531882224	0.0154307948496659	0.283240912667136	0.127220674251079	0.0838879210465811	0.0113479214267483	0	0.0447294892153789	0	0	0	0	0.452843136304127	0.890886142799172
TCGA-55-A492-01A	0.0289891005721005	0	0.28989349777386	0.0660945351629697	0	0.0882155904209071	0	0.0543060327254299	0.0412866185192582	0	0.00100816162314077	0.0295179580049792	0.0109053407997913	0.0650749028765679	0.0327333195194904	0.185089105707452	0.00986595354948448	0.0295593695220536	0.0667790441636524	0	0	0.00068146905886221	0	0.240445974637771	0.9767781808557
TCGA-55-A493-01A	0.0765770717609436	0	0.0641217167216139	0.0589063489218774	0	0.139380707957386	0.103204627104765	0.0133037859235765	0.0148742847479833	0	0	0.0662587173001668	0	0.133986927911342	0.094705506973453	0.190878552655543	0.0262170136486905	0	0.0159121717751265	0	0	0.0016725665975318	0	0.458336197412711	0.888676638238835
TCGA-55-A494-01A	0	0	0.124800951641191	0.172333833167272	0	0.0932765730004097	0	0.0975153248277453	0.0912135813337982	0	0	0.0639407690931534	0.00832067841811006	0.0624771566972996	0	0.100571250332744	0.128674773652233	0.0568751078360446	0	0	0	0	0.78	0.00199307298510388	1.08357969993057
TCGA-55-A4DF-01A	0.0087794217812623	0	0.0625749667115407	0.0174335850052443	0	0.195397874126799	0.0387021997691011	0.0102998100003568	0	0.0164695699826089	0	0.0226473141043964	0	0.270591358669182	0.216129504871093	0.0937408202592714	0.00424335900260358	0	0.0416919142013628	0	0	0.0012983015151773	0	0.406136286517659	0.922999031789829
TCGA-55-A4DG-01A	0.0873889114886474	0.0475860764677304	0.168244110737883	0.121065434582474	0	0.256150636563528	0.0183804369302398	0	0	0	0	0.00473861507723252	0.0112919764380693	0.0599616991915615	0.0628439843559025	0.116220544016634	0.0053340387661748	0.00826228102463528	0.0314410844753206	0	0	0.00109016988396597	0	0.197038984204979	0.99893386001578
TCGA-55-A57B-01A	0.0111669756276692	0	0	0.0239635778077619	0	0.196367436172251	0	0.0077859091383786	0.0388135929197811	0	0	0.039847409807694	0.0432332194432694	0.0610455505358072	0.0167293722176164	0.153708894337415	0.237701165278298	0.0619790546692877	0.1014129823069	0	0	0.00624485973786957	0	0.25736372841848	0.978621170822815
TCGA-62-8394-01A	0.0427389516759155	0	0.0316139660287142	0.0353643296990701	0	0.161657214751554	0	0.0328942146381671	0.039883352039547	0	0.00514412606748693	0.00311288450385192	0.00299289712435162	0.29656319835813	0.0749684505601789	0.123882589747018	0	0.114159445767367	0.0350243790386478	0	0	0	0	0.366757069802209	0.93799075823363
TCGA-62-8395-01A	0.0371243280231706	0	0.146951053536599	0.0562576221610293	0	0.102162421268241	0	0.0570837938792128	0.0218413040654869	0	0	0.0365236846933127	0.00664849474523982	0.112151623835059	0.053002185156384	0.221266217647099	0.108008421652655	0	0.0409788493365105	0	0	0	0	0.292776635214222	0.960434760101133
TCGA-62-8397-01A	0	0.00487380207579775	0.085408825374415	0.0262592260120866	0	0.172445117318609	0	0.00321776630315433	0.0315136862581214	0	0	0.0207460937447297	0.11397706295151	0.0536602054165673	0	0.147131071253972	0.170664907142603	0.0138887771149753	0.156213459033459	0	0	0	0	0.257508592663201	0.974245159276493
TCGA-62-8398-01A	0.0112918235183209	0	0.0235924622001679	0.0418158785054016	0	0.18243062582412	0.00942711421457776	0.0173036816845957	0.0878478808854335	0	0.0221398146486527	0.0252710262066861	0.00542070549503624	0.2193736906674	0.132568663879077	0.136041336745782	0.0653748928272824	0	0.0113903119941041	0	0	0.00871009070336335	0	0.343120827119033	0.947905484339132
TCGA-62-8399-01A	0.0178965971971005	0	0.0863790030126367	0	0	0.271466876753719	0.0424742091457588	0.0286958178086821	0.00182756669131941	0.0501773392964996	0	0.0235222079622301	0.0739068124451571	0	0.033326374352181	0.115186435870229	0	0.106479714989225	0.0929586136274291	0	0.0247758149050201	0.0309266159428118	0.33	0.062403876492618	1.04750509327315
TCGA-62-8402-01A	0.0430223537470018	0	0.0283729806034201	0.11637661433599	0	0.050310403542094	0.0760991897258296	0.00429024504328179	0.0832002782298247	0	0.0286587471981571	0.014223722333819	0	0.263056807348738	0.225216518507171	0.0381819571287456	0.00553644424072906	0	0.0228151256396485	0	0	0.000638612375549658	0	0.627647078627421	0.781911458291852
TCGA-62-A46O-01A	0.146233352831827	0	0.298055869917052	0.0295812662631544	0	0.0193643360802536	0.0816631815681718	0.0280252989769133	0.0151901184334497	0	0.0186272276427766	0.0234540232093052	0	0.136356967578041	0.00788136132466506	0.0576153562006069	0	0.0782644484008015	0.059687191572982	0	0	0	0.34	0.0592214078009197	1.03955315316043
TCGA-62-A46P-01A	0.0470157621473182	0	0.130281137951356	0.0739577427845445	0	0.0762312238524949	0	0.0641097396633591	0.024767859477463	0	0	0.0569231393614109	0.00693850669598445	0.105094427797654	0.0187162796293347	0.268104329457936	0.00613420710410758	0.0740884461790162	0.0343254357390933	0	0	0.0133117621589271	0	0.174710438374801	1.00902912892943
TCGA-62-A46R-01A	0.0258378189950441	0	0.0211310147393338	0.0480382166682786	0	0.228721074634741	0.00813600081743696	0	0.0526374889268211	0	0	0.0271255112385066	0.0618089194819087	0.0559966137396545	0.022285925844577	0.172763724202727	0.0403873369945149	0.0943464720422253	0.14078388167423	0	0	0	0	0.205175768043713	0.996416025016741
TCGA-62-A46S-01A	0.0103088834091114	0	0.192182104665477	0.07829877891575	0	0.204489606478014	0.0139428241212959	0	0.0307877770165783	0	0	0.0160107228690972	0.0171153528361936	0.0820427254791416	0.0889895946521183	0.108601060777911	0.0825611111068825	0.00481060058090386	0.0517625420951662	0	0	0.0180963149963588	0	0.200141458283325	0.994369190234378
TCGA-62-A46V-01A	0.0266308262944121	0	0.0147141100602947	0.00561576696120912	0	0.147821024467472	0	0.000960471367356738	0.000622579481490022	0	0	0.0257582435000193	0.0269893173336973	0.108605842956768	0	0.206637238894937	0.19000074986111	0.1181127468008	0.127531082020434	0	0	0	0	0.292380163867436	0.96697331422732
TCGA-62-A46Y-01A	0.0483658597180456	0	0.0299771851626159	0.0966064719543386	0	0.0844172888770044	0	0.0377752760781239	0.025590637153829	0	0	0.0224020103699616	0.0596976000428249	0.082258027691778	0.071445021569575	0.16667922924408	0.200617487579436	0	0.0721583226661183	0	0	0.00200958189226928	0.04	0.140734397250492	1.02372860179086
TCGA-62-A470-01A	0.0415666273380258	0	0.0522657470764775	0.0325300677345663	0	0.140676251535637	0	0.0129140721474592	0.0106734828090043	0	0	0.0475081653401674	0.0042821190579812	0.149902112236835	0.054099973889161	0.307747538589887	0.0729281575771948	0	0.0629470833943743	0	0	0.00995860127323001	0.04	0.137164919696248	1.03636871102654
TCGA-62-A471-01A	0.0437784438300691	0	0.109320863961118	0.13236506318898	0	0.0702048237459152	0.0161994375843454	0.145983492812931	0.0509861550340813	0	0.042522378502252	0.0441572314468606	0	0.134762440361983	0.0403412791956565	0.0417618231514136	0	0.0619949481580563	0.0478398639785275	0	0	0.0177817550478111	0.02	0.151725757554901	1.02262133237641
TCGA-62-A472-01A	0.0361909660531794	0	0.0255828391017618	0.160953064044078	0	0.110004980254367	0.0195360923068899	0.0392187692231543	0.0495926513974734	0	0	0.0496570053914638	0.00632833732053015	0.0151639912982973	0.0878625688019355	0.170294619527225	0.106626434969045	0.010416628180881	0.103862935010783	0	0	0.0087081171189363	0	0.312815417944738	0.954093274125204
TCGA-64-1676-01A	0	0	0.103722030727819	0.112160874985134	0	0.02230903206241	0.0519129712230477	0.00610886825811124	0.0269571158558791	0	0	0.0442176467066192	0.103862837833098	0.0984333299856117	0.0530350554887968	0.22689451795253	0.0928582272549786	0.0108406855374866	0.0466868061284785	0	0	0	0	0.340536401908651	0.94157185087868
TCGA-64-1677-01A	0.0455363555449031	0	0.217908515063168	0.106971345176209	0	0.102904095145017	0.11633521884948	0.0349257589995913	0.0121045770892863	0.0124611117336735	0	0.0109900475768191	0	0.102002521467161	0.151647129120414	0.0531402385833547	0.0103791103334645	0.00691873863023561	0.0154424566009135	0	0	0.000332780086308863	0	0.370918273453587	0.929279029839381
TCGA-64-1678-01A	0.00645372455855507	0	0.411647625578216	0.0251915408701389	0	0.137102241488831	0.0911312123196931	0.0214893656952359	0.0348920709788294	0.0348327228683477	0	0.0283114084090702	0	0.0344345739797418	0.00930131198740403	0.0944990115835142	0.0152501099659008	0.0175238629581231	0.0261147752672043	0	0	0.0118244414911946	0.01	0.167837056831861	1.00453299406223
TCGA-64-1679-01A	0	0.000464091426347878	0.0566299698882766	0	0	0.0689588140184182	0	0.0135507789744572	0.0152159274845942	0.00851090143776755	0	0	0	0.418791524860193	0.0439018990888157	0.123904951982789	0.141434385327608	0.0142952273818995	0.0485583528717418	0.0185702247851093	0	0.0272129504719823	0	0.47620604185404	0.884416875938892
TCGA-64-1680-01A	0.00847091660630172	0	0.0860528307128913	0.00034035257239918	0	0.242399569816979	0	0	0	0.012721915408766	0	0.033582758428026	0.00311661846138344	0.00258629016064904	0.0677386999575082	0.286579409620052	0.00107233344190089	0.0238982383950104	0.223791098371447	0	0	0.0076489680466855	0	0.193260912803237	1.00544096023546
TCGA-64-1681-01A	0.012113195425804	0.00970405046897598	0.045619626661241	0.009427010597413	0	0.152274528610815	0	0.0106517448378299	0.0465455636462537	0	0	0.0047057830227858	0.00717735642212746	0.121873699767535	0.134809519848085	0.0675687769900109	0.248833679234124	0.0195633285080218	0.104540735502039	0	0	0.00459140045693866	0	0.433286820887943	0.900495912437721
TCGA-64-5774-01A	0.0779992147107287	0	0.239808962184533	0.0463280793287894	0	0.16715800062247	0	0.048413784468271	0.104670556085225	0	0	0.0134317943890286	0	0.147910499862847	0	0.099797297397094	0	0.00790709471093868	0	0.0357261525954421	0	0.0108485636446324	0.32	0.0638472567188024	1.04794015464535
TCGA-64-5775-01A	0.00595927534115381	0	0.00733764891349976	0.0702397426043635	0	0.223457495003212	0	0	0.0261583707075582	0	0	0.0353979170268377	0.016417716877652	0.271633807447813	0.0331957144287583	0.256679576388879	0	0	0	0.0437077556097068	0	0.00981497965056609	0.01	0.162713196325309	1.04572288547792
TCGA-64-5778-01A	0.031514578730244	0.0133637484600769	0.0884701194032593	0.243579950982736	0	0	0.0482818082092185	0.046180496244815	0.0818610252414374	0.0529914545746931	0	0.00305568689685544	0	0.0854196635502797	0.172090407257504	0.0922888541144614	0.0111869994136709	0	0.0297152069207484	0	0	0	0	0.567722593928094	0.827301278575374
TCGA-64-5779-01A	0.0276799096262434	0	0.393929919351332	0.0935434727939567	0	0.244127316157349	0.0650913989305681	0	0.0167730489139634	0.0030625271307731	0	0	0	0.0871735663421731	0.0391386365833078	0.0206196745121602	0	0.0027881507926447	0.0060723788655292	0	0	0	0	0.301920975392128	0.958547743672984
TCGA-64-5781-01A	0.00348694257386758	0	0.123978123581558	0.329870278070278	0	0	0.138409977585641	0.0411670299286786	0.00789236729948774	0	0	0.108813331252123	0.00146801468782432	0.0737438538595052	0.0467579236275774	0.0676975271608534	0.0056615815316528	0	0.0507599625623106	0	0.000293086278642169	0	0	0.432175394307795	0.902468043445422
TCGA-64-5815-01A	0.000742556173890529	0	0.0532628174288625	0.0327877980378481	0	0.095460435084881	0.00411200005603482	0.0203347312900548	0.0368579366590463	0	0.00311956387381398	0	0.000548075094180362	0.368547897949585	0.0101450194219263	0.142355983913283	0.0675740419980288	0.0978948093359866	0.0634711584525454	0	0	0.00278517523003244	0	0.645536745573769	0.773439101874247
TCGA-67-3770-01A	0.014546149315794	0	0.0285300120326915	0.0801430344398563	0	0.20436947297001	0.022313205339131	0.0175050339842953	0	0.0107445303651816	0	0.0408151494771443	0.0121918528340967	0.0114707043660601	0.0506590559358307	0.238325628800644	0.05132735743102	0.0420798431274596	0.159649543649117	0	0.000364773494747404	0.0149646524369209	0	0.410524914458606	0.911056072147686
TCGA-67-3771-01A	0.0110211758957571	0	0.174254670458754	0.0458282095057749	0	0.0953886720345602	0.0263967890183794	0	0.0137809265897765	0.0178410092583787	0	0.0220482198634395	0	0.222325127509992	0.123827271238237	0.182886657671782	0.0102443658236241	0	0.0498170830661891	0	0	0.0043398220653554	0	0.586246249357738	0.821473516757797
TCGA-67-3772-01A	0.0180833905935038	0	0.211148146038198	0.0530846243816065	0	0.129168135390072	0.00700304939918944	0	0.0203489739277443	0.0225605022559052	0	0.00575972906084824	0.0256369525912067	0.038053212509452	0.02186293426837	0.123620565496456	0.216370856230337	0.0291593895699228	0.0735252790410768	0	0	0.00461425924611021	0	0.400103830002764	0.917790025202513
TCGA-67-3773-01A	0.0365248736359019	0	0.047687246671697	0.0877811286247828	0	0.187113672989707	0.00648626427293337	0.0311524653629551	0.0277863858892453	0	0	0.0258240200055112	0.0032824234303193	0	0.0840794887054326	0.165736679735723	0.161972047377075	0	0.120006586965685	0	0	0.0145667163330308	0	0.322049101373677	0.94850746613946
TCGA-67-3774-01A	0	0.0180130218077529	0.0915106899698952	0.076887639359888	0	0.206754981810426	0.0187387526986526	0.024265744622817	0.00678036829871804	0.00500315045067765	0	0.0552682577700444	0.00182518996997703	0.0911789417981765	0.105955751473092	0.133774946733486	0.0123619012399101	0.0259148319983314	0.0979466389410549	0	0	0.0278191910571001	0	0.295952553584077	0.961624786582728
TCGA-67-6215-01A	0.00583461301487149	0	0	0.0520772184225779	0	0.174936483074962	0	0	0.0219985625469928	0	0	0.0189255610885614	0.0290909106113506	0.102540568198043	0.0128439750069218	0.21189145310109	0.161248190971204	0.0267312553876889	0.17511999806981	0	0	0.00676121050592646	0	0.190787190699221	1.00921338047795
TCGA-67-6216-01A	0.000243860613399731	0.0635880565860787	0.039224857120294	0.0801896847238295	0	0.13512507554283	0.0137125850439552	0.011841358201811	0.0616090615482916	0	0	0.0394015912688614	0.107605203903169	0.008817979429002	0.0292258443811316	0.10410954055292	0.193246487602629	0.01708097897922	0.0949778345025773	0	0	0	0.11	0.101187985228806	1.03097407569184
TCGA-67-6217-01A	0.00524656427794241	0	0.130026938765871	0.0174138654788023	0	0.177198549382726	0.0142801630522222	0.0036215121795529	0.0299539740170591	0.00063411085034119	0	0	0.00314600168533678	0.0260160685052627	0.0814714310120283	0.214027240554741	0.120281464546689	0.0312106592272655	0.14512807661565	0	0	0.000343379848510026	0	0.316869455004041	0.950278503018281
TCGA-69-7760-01A	0.054795635310077	0	0.048070426925354	0	0	0.146999449251123	0	0.036557807027612	0.0142520937917201	0	0	0.0292389812545361	0.00770910777495425	0.165233868144594	0	0.129850793673383	0	0.329920783300206	0.0371293254792663	0	0	0.000241728067173684	0.01	0.166574433666015	1.04168894384572
TCGA-69-7761-01A	0	0	0.218916438351516	0.138199237098157	0	0.175829753443468	0.0553882734839137	0	0.00205416841079006	0	0	0.0127456496721138	0	0.148956829926766	0.0844181421836656	0.0706840381992646	0.0190863466609002	0.00450785379141984	0.0587894623084354	0	0	0.0104238064695903	0	0.424363396969535	0.905927986290531
TCGA-69-7763-01A	0	0.0138941327544861	0.174361416063544	0.0670935818054718	0	0.218085209276927	0.0208681905876281	0.00792611393411785	0	0	0.0081159688152816	0	0.00226043291296928	0.1099305720936	0.0162353753698996	0.253547542475368	0	0.0515721148589532	0.0440072709318939	0	0	0.0121020781198608	0	0.314703396218179	0.952054465090319
TCGA-69-7764-01A	0.081757077765926	0	0.193889612329566	0.0835544070078453	0	0.320733203832273	0	0	0.00787151801982682	0.032513293909318	0	0.0289763672354878	0.00365407807172305	0.0776074980700932	0.0758165490010527	0.0600564569301054	0	0.0134811410851355	0.0200887967416469	0	0	0	0	0.251275544825071	0.982096147464468
TCGA-69-7765-01A	0.00229364968759301	0	0.168726784465993	0.000542601751880066	0	0.198126323029176	0.0205632916862712	0	0.0138898226144412	0	0.00583715363498486	0.0205130840166111	0	0.130727699395008	0.0671952753625307	0.112767188268865	0.172113123280033	0.0203167717078599	0.0640985747698178	0	0	0.00228865632893526	0	0.361816640761983	0.932320614969733
TCGA-69-7973-01A	0.0609403632424378	0	0.0988102783608638	0.105990527242682	0	0.222171150078079	0.057935124791272	0	0.0207571123600863	0	0	0.0311728780972526	0.0174668690957728	0.0436575594471594	0.0424587767002849	0.169121575755152	0.0040284200819435	0.0249285421172882	0.0862886833943601	0	0	0.0142721392353658	0.01	0.169904715174826	1.00726121262175
TCGA-69-7974-01A	0.0119636595033839	0	0.021463184382085	0.0811999492683442	0	0.15490295771657	0.0456576613203871	0.0266071702073078	0	0	0	0.0323479613515944	0.00248326063020332	0.0704637445158056	0.0560680445414645	0.269830368848727	0.121623129382427	0.0234583912801813	0.0613441574610625	0	0	0.0205863595904561	0	0.404028510926962	0.914082854152649
TCGA-69-7978-01A	0	0.0207037371071066	0.0706831953660235	0.0805016972542257	0	0.210514132662364	0.0366278716373694	0	0.0249473287880109	0.0169968999872617	0	0.0315246435633049	0.00324172047349314	0.0675867919287895	0.107452672177677	0.171115648768844	0.0945769166438482	0	0.0586839593894549	0	0	0.00484278425222699	0	0.457876439596155	0.889473548059287
TCGA-69-7979-01A	0.0214435191411673	0	0.12126415900886	0.0688791806322325	0	0.0675117465982769	0.0221995497744428	0.0529838940891508	0	0	0.0226882022717713	0.00560069637322626	0	0.219964041301064	0.126980822269963	0.186282055434462	0.00689030453113892	0.011681098467721	0.0570086673202786	0	0	0.0086220627862449	0	0.220008469438429	1.00183342727832
TCGA-69-7980-01A	0.015861530642103	0	0	0.0893738815102948	0	0.26179383644477	0.00787410071226761	0.0359705654676954	0.0130066390160078	0	0	0.0536362515001703	0.00321678697479033	0.0518408697702939	0.159108900399582	0.201337206222848	0.0320946480916136	0	0.0732057365366409	0	0	0.00167904671092224	0	0.422502674846897	0.907288764502909
TCGA-69-8253-01A	0.0208029852560561	0.0213722659331485	0.196750589445069	0.0463169725564528	0	0.220890253138839	0	3.9217380797825e-05	0.0247059127177888	0	0	0.0391043835215809	0.00657456432938844	0.0674543529783664	0	0.119520642358137	0.0836475311791348	0.0837361553949753	0.0493858935285433	0	0	0.0196982802817225	0.03	0.145356573182987	1.01174895535367
TCGA-69-8254-01A	0.0330880325868006	0	0.147764456906659	0	0	0.211013445788528	0.00815664102962482	0	0.00917163421493878	0.0318495018127089	0	0	0.0140820166498194	0.0977652886354087	0.116272153965184	0.155783045205581	0.0506383635854653	0.0123143627962145	0.112101056823066	0	0	0	0	0.237939501938058	0.982806252813489
TCGA-69-8255-01A	0.0349047347955714	0	0.0902090369611461	0.324104881189252	0	0	0.170857105973873	0.032570251178874	0.00289050480404688	0.0268420012999821	0	0.0589203774035005	0.00204167201893646	0.0372521125422332	0.0696452591488579	0.111919158669992	0.00214948391112088	0	0.0356934201026134	0	0	0	0	0.406838199206092	0.914614045890611
TCGA-69-8453-01A	0.0153318763217829	0.00502313639684433	0	0.0579406184379186	0	0.133436431693279	0	0.0382718759177859	0.0104176484112182	0.00131074696096426	0	0.0146601826768143	0.00555340054316782	0.333614906538834	0.0798658999003764	0.194692384149398	0.0581273370346997	0	0.0468109431325906	0	0	0.00494261188432666	0	0.537253207701127	0.842871281752694
TCGA-69-A59K-01A	0.0309334246675758	0	0.290517235717084	0.0968168982046699	0	0.104031239970564	0.0753017220217162	0	0.01430319455373	0	0.008451986355048	0.00023989582506994	0.00926740320861553	0.0228297549995377	0.0709491296534588	0.128961829089139	0.102472258967353	0	0.039323096917816	0	0	0.00560092984862182	0.07	0.11065274747585	1.02028894146204
TCGA-71-6725-01A	0	0.00836620679829016	0.113716995883021	0	0	0.058770781754432	0	0.0167841567514595	0.00691102403297037	0	0	0.0191397462348926	0.174543727246418	0.0586634281310951	0.022969934028053	0.300176500119604	0.0615829807208877	0.0907909115217934	0.0296893538216577	0	0.0287229916782911	0.00917126127713406	0.02	0.154921016433555	1.02754997035831
TCGA-71-8520-01A	0	0.00537759093175563	0.0418997703507363	0	0	0.185654740758384	0	0.0221442647418179	0.0486392932220493	0	0.0247808413550068	0	0.00221786152964538	0.297727268658319	0.0562563070693582	0.17705609110576	0.038525693634771	0.0315879373317097	0.0679770436961224	0	0	0.000155295614564747	0	0.311024595243798	0.964568620850347
TCGA-73-4658-01A	0.0127737969692602	0	0.0050298315066208	0.0413571420455199	0	0.110358099246968	0.0801528381411427	0.0337256153110092	0.0120589597526128	0.0403999782869751	0	0	0.0129175934572136	0	0.0834923603550656	0.198929970523988	0.287649677400583	0	0.062462327273227	0	0.00691659285554366	0.0117752168742699	0	0.472921032638947	0.88184086291728
TCGA-73-4659-01A	0.00206919644200538	0	0.0469181000736803	0.0275375428788234	0	0.154356773865431	0.00338495001821959	0	0.00771175566524714	0	0.0354276618011923	0	0.0368389779198317	0.0518975429285488	0.00954142803145041	0.420926927482116	0.0449743916859423	0.00478713479390009	0.125501296804096	0	0.00120137914681218	0.0269249404627031	0	0.324281545133759	0.953805545127885
TCGA-73-4662-01A	0.0268051065922379	0.0098270329964851	0.0967778223709566	0.0663217868905454	0	0.253920279479028	0.011080593730983	0.00860878774088754	0.0154079588199268	0.0296333514063705	0	0	0.0199946394950296	0.112352094869275	0.0227240171479518	0.160176469887963	0.0948185634106654	0.0380062439114284	0.0303437123844737	0	0	0.0032015388657926	0	0.315428264085701	0.951913269708849
TCGA-73-4666-01A	0.00474660589816172	0	0.00819052247181624	0.24052523349263	0	0.0186005973344152	0.159186716659309	0.0153822607108085	0	0	0.0806606548165204	0	0.00530638684601862	0.0657082689042307	0.128681783361658	0.140776343420263	0.0666898189900034	0.00499465367182461	0.0544121506328023	0	0	0.00613800278953724	0	0.439414749530217	0.897613022512929
TCGA-73-4668-01A	0	0.00879055407930168	0.196221493276669	0.0884537180965283	0	0.0809278504859703	0.0280177499414803	0.00850096124945309	0.0359904917481361	0	0.00700079721890444	0	0	0.275924709902431	0.0175934159355661	0.0794532715275587	0.0774619689794237	0.0301078896808799	0.0655551278776973	0	0	0	0	0.312960039537195	0.955386204360871
TCGA-73-4670-01A	0	0.0462589144774006	0.167884786345734	0	0	0.156343160453033	0	0	0.0321174374431795	0	0	0.00882387299080097	0.00385683019610538	0.191626606749306	0	0.134020059181682	0	0.171217708231496	0	0.0314562029112933	0.00664781719511251	0.0497466038248563	0.03	0.143394467834599	1.0283415344054
TCGA-73-4675-01A	0.0106784436056982	0.0105178053452739	0.0447693690340598	0.0563819466581803	0	0.0366716144648838	0.0107527818790155	0.00134783820820037	0.0426952529578534	0	0	0.0224532058467334	0.0217233643557015	0.294143948132223	0	0.162259970737484	0.144140260856768	0.0437144420827239	0.0873373397850287	0	0	0.0104124160501724	0	0.330423250187256	0.956296867232911
TCGA-73-4676-01A	0.0122497004434658	0	0.0198061318867259	0.0119231306789229	0	0.14099178020015	0.015220565988458	0.0002729173176843	0.00556566883860368	0	0	0	0.0616319381916773	0.185799085807528	0	0.331233430190505	0	0.0638481353880537	0.124344462945914	0	0	0.0271130521223117	0	0.328140532668878	0.956180012649708
TCGA-73-4677-01A	0.0146926554288136	0	0.181973645714493	0.0630686801440131	0	0.290211335250415	0	0.0136448791091583	0.00543737493449048	0	0.00809545510663035	0.020305325509714	0.0382177077815185	0.0059091381490853	0.0332326258861654	0.145030828399609	0.0792198116878099	0.0296190783667686	0.0583467297191474	0	0	0.0129947288121684	0	0.228424590752608	0.983067840246414
TCGA-73-7498-01A	0.000717261238540836	0	0.141528224086815	0.0491748003821763	0	0.296348515676942	0.0067193652627816	0	0.0606601090464247	0	0	0.0190306420272525	0.0509321815625645	0.0184540821805226	0.0307802431445827	0.181841763651252	0.0425034401139958	0.0180333505975704	0.0832760210285794	0	0	0	0	0.262277655531561	0.971598582029976
TCGA-73-7499-01A	0.0165436422565628	0	0.101455909834014	0.233086728213512	0	0	0.0820713671573609	0.0349325654884155	0.0706029011586084	0.0234837766423295	0	0	0	0.0835124834332376	0.159941112367436	0.0893349223712533	0.0604989639487554	0	0.0445356271285142	0	0	0	0	0.613420800507967	0.806604216429069
TCGA-73-A9RS-01A	0	0	0.213095413450591	0.0444588276946844	0	0.118288927679587	0.00180493281895947	0.0755078674659684	0.0123857118785849	0.000753114437459393	0	0.0599390708045361	0	0.0284668053503155	0.106446441694718	0.166152728765309	0.00864170002918458	0.0105761772979879	0.148091199687258	0	0	0.00539108094485728	0.05	0.128797625038838	1.02394417519189
TCGA-75-5125-01A	0.00733808781316247	0	0.0643494551350884	0.103017943323485	0	0.15917491162979	0.0371350514984467	0.0301498898490757	0.0079950810991872	0	0.019582175948218	0.0143251680030055	0.0116632025896794	0.0207076485237262	0.138336097341388	0.159295586258936	0.126494609806919	0.0266789422408232	0.0591763517920669	0	0	0.0145797971470008	0	0.542292970380502	0.847365130115612
TCGA-75-5146-01A	0.0127157526127398	0.0295268916195104	0.185393853150798	0.074142557019482	0	0.263481586640867	0.0148982673699717	0.0454926516815859	0.0240567996245268	0	0	0	0.0117745560699083	0	0.0472794749338072	0.194908180738178	0.0216724759337235	0.0226660968795455	0.0519908557253568	0	0	0	0	0.380497243308095	0.924631790261176
